late_interwar_bombers_desc;Advances in aircraft design, improvements to construction, and improved aircraft engines greatly enhanced the abilities of bombers to accomplish thier missions. Increased range, greater payloads, and better armoring all made bombers a much greater threat to combatant nations.;Les progrès dans la conception des avions, les améliorations en construction, les moteurs d'avion plus puissants, tout cela étend considérablement les capacités des bombardiers à accomplir leurs missions. L'augmentation de la portée, une plus grande charge utile, et une meilleure armure, concourent à faire des bombardiers une menace toujours plus grande pour les pays combattants.;Fortschritte in den Bereichen Flugzeugdesign, Flugzeugbau und Flugzeugmotoren verbesserten die Fähigkeiten von Bombern erheblich. Größere Reichweite, Nutzlast und Panzerung machten Bomber für alle kriegführenden Nationen zu viel größeren Bedrohungen als zuvor.;;Los avances en el diseño de los aviones, las mejoras en la construcción y el perfeccionamiento de los motores mejoró en gran medida la capacidad de los bombarderos de cumplir con su misión. El aumento del alcance, la carga útil y el blindaje convirtió a los bombarderos en una amenaza mucho mayor para los países combatientes.;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,
late_medieval_warfare;Post Medieval Warfare;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
late_reformation;Post Reformation;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
late_renaissance;Late Renaissance;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
late_renaissance_philosophies;Late Renaissance Philosophies;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levee_en_masse_invention;Levee en Masse;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
light_armament;1800 - 1869;1800 - 1869;1800 - 1869;Navy;1800 - 1869;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
light_armament_desc;This is the development of the main side arms of your units. The applications will upgrade the combat values of your divisions. Better applications within this branch will increase the Fire attack value of your units.;Cela concerne l'évolution des principales armes de poing de vos unités. Les améliorations augmenteront la valeur au combat de vos divisions. Des améliorations dans cette branche augmenteront la valeur d'attaque de vos unités.;Dies ist die Entwicklung der Hauptbewaffnung Ihrer Einheiten. Diese Anwendungen erhöhen die Kampfwerte Ihrer Divisionen. Bessere Anwendungen in diesem Bereich erhöhen die offensiven Feuerwerte Ihrer Einheiten.;;Éste es el desarrollo de las armas principales de tus unidades. Su utilización mejorará la eficacia militar de tus divisiones. Los mejores usos de esta rama aumentarán el valor de Ataque de disparo de tus unidades.;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
light_artillery;Light Artillery;Artillerie légère;Leichte Artillerie;;Artillería ligera;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
light_artillery_desc;As experience from the Great War demonstrated, infantry units, especially those operating in rough terrain, needed a viable option for increased fire power. Traditional guns were too heavy, and too bulky to be used effectively or moved rapidly in adverse conditions. Shorter range guns of smaller calibers, which were easily moved by horse, vehicle, or manpower, were developed to fill this need. These are the so called ''mountain guns.'';Comme l'expérience de la Grande Guerre l'a démontré, les unités d'infanterie, en particulier celles opérant en terrain accidenté, avaient besoin d'une option viable pour augmenter leurs puissances de feu. Les canons traditionnels étaient trop lourds et trop volumineux pour être utilisés de manière efficace ou déplacés rapidement en conditions défavorables. Des armes, de courte portée et de petit calibre, qui sont facilement déplaçables par des chevaux, des véhicules, ou de la main-d'oeuvre, ont été développées pour répondre à ce besoin. Ces armes sont appelées 'canons de montagne'.;Wie die Kämpfe des ersten Weltkriegs gezeigt hatten, benötigten Infanterieeinheiten, und zwar besonders jene, die in schwergängigem Gelände operierten, eine praktikable Option zur Steigerung ihrer Feuerkraft. Herkömmliche Geschütze waren zu schwer und klobig, um unter widrigen Bedingungen effizient und schnell bewegt zu werden. Zu diesem Zweck wurden Geschütze mit geringeren Reichweiten und kleineren Kalibern entwickelt, die leicht von Pferden, Fahrzeugen oder Soldaten gezogen werden konnten. Dies waren die sogenannten ''Gebirgsgeschütze''.;;Como demostraron las experiencias de la Gran Guerra, las unidades de infantería, sobre todo las que operaban en terreno escabroso, necesitaban una opción viable para aumentar su potencia de fuego. Los cañones tradicionales eran demasiado pesados y voluminosos como para utilizarlos con efectividad o moverlos rápidamente en condiciones adversas. Para responder a esta necesidad se produjeron cañones de menor calibre, que se podían mover rápidamente a caballo, con vehículos o a mano. Se los conocía como 'cañones de montaña'.;;;;;;;;;x;;;;,,
light_tank;Light Tank;Char léger;Leichter Panzer;;Tanque ligero;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
light_tank_desc;A major step forward in tank technology was the light tank. Generally mounting machine guns or a light gun, these were the first ''true'' tanks to be produced. Used in an infantry-support role, these tanks gave divisions much-needed mobile firepower with a solid defensive capability.;Une avancée majeure dans la technologie du tank a été le char léger. Généralement surmonté de mitrailleuses ou d'un canon léger, ce sont les ''premiers'' vrais chars à être produit. Utilisé dans un rôle de soutien d'infanterie, ces chars apportent beaucoup aux divisions qui ont grand besoin d'une puissance de feu mobile avec une capacité de défense sans failles. ;Der leichte Panzer stellte einen großen Fortschritt der Panzertechnologie dar. Diese ersten richtigen Panzer waren meist mit Maschinengewehren oder einer leichten Panzerkanone bestückt. Sie wurden zur Infanterieunterstützung eingesetzt und boten Divisionen dringend benötigte mobile Feuerunterstützung bei solider Verteidigungsfähigkeit.;;El tanque ligero fue un gran paso adelante en la tecnología de los tanques. Estos vehículos, armados con ametralladoras o cañones ligeros, fueron los primeros tanques 'de verdad' que se produjeron. Usados en tareas de apoyo de infantería, proporcionaban a las divisiones potencia de fuego móvil, además de gran capacidad defensiva.;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,
local_distribution_channels;Commercial Retailers;Détaillants en commerce;Kommerzielle Einzelhändler;;Puntos de venta comerciales;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
desc_local_distribution_channels;New and efficient modes and structures for the selling and reselling of goods have been implemented in this province, leaving farmers free to tend their fields.;De nouvelles et efficaces méthodes et structures de vente et de revente de marchandises ont été introduites dans cette province, laissant les agriculteurs libres de s'occuper de leurs champs.;Neue und effiziente Modi und Strukturen zum Kauf und Verkauf von Gütern wurden in dieser Provinz eingeführt, was den Bauern mehr Zeit zur Bearbeitung ihrer Felder lässt.;;En esta provincia se han implementado sistemas para la venta y distribución de bienes nuevos y eficientes, posibilitando que los granjeros se concentren en sus granjas.;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,
local_electricity;Electrical Lighting;Éclairage électrique;Elektrisches Licht;;Iluminación eléctrica;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
desc_local_electricity;Electrical Lights have been put up on the streets in this province, increasing the efficiency of all local production, as workers work in new and well lit environs.;Cette province a été équipée d'éclairages électriques, ce qui améliore l'efficacité de toute la production locale, car les ouvriers travaillent dans des environnements neufs et bien éclairés.;Elektrische Straßenbeleuchtung wurde in dieser Provinz installiert, was die Effizienz der gesamten lokalen Produktion steigert, da die Arbeiter in neuer und gut beleuchteter Umgebung ihr Werk verrichten.;;En las calles de esta provincia se han instalado luces eléctricas, lo que aumenta la eficacia de toda la producción local, ya que los trabajadores realizan su labor en entornos nuevos y bien iluminados.;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,
local_machine_tools;Mechanized Mining;Extraction minière mécanisée;Mechanisierter Bergbau;;Minería mecanizada;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
desc_local_machine_tools;The mining process in this province is carried out with new and mechanized tools, increasing the efficiency of local mining operations.;Dans cette province, l'extraction s'effectue au moyen d'outils mécanisés neufs qui améliorent l'efficacité des exploitations minières locales.;Der Bergbau in dieser Provinz wird mit neuen und mechanisierten Werkzeugen ausgeführt, was seine Effizienz steigert.;;Nuevas herramientas mecanizadas llevan a cabo el proceso de minería de esta provincia, aumentando la eficiencia de las operaciones mineras locales.;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,
local_nitroglycerin;Nitroglycerin;Nitroglycérine;Nitroglyzerin;;Nitroglicerina;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
desc_local_nitroglycerin;Knowledge of the use of modern explosives has spread to this province, aiding local mining ventures.;Cette province sait utiliser les explosifs modernes pour exploiter les mines locales.;Wissen um moderne Sprengstoffe hat sich in diese Provinz ausbegreitet und hilft bei den lokalen Bergbauunternehmungen.;;El conocimiento de la forma de uso de explosivos modernos se ha difundido a esta provincia, ayudando a las empresas mineras locales.;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
local_tractors;Tractors;Tracteurs;Traktoren;;Tractores;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
desc_local_tractors;Mechanized farming has arrived in this province in the form of tractors, increasing the efficiency, and reducing the labour intensity, of local farming.;L'agriculture mécanisée a été introduite dans cette province sous la forme de tracteurs qui améliorent l'efficacité et réduisent l'intensité de main-d'œuvre de l'agriculture locale.;Mechanisierte Agrikultur ist in dieser Provinz in Form von Traktoren eingetroffen, was die Effizienz der lokalen Bauern erhöht und ihre Arbeitsintensität verringert.;;La agricultura mecanizada ha llegado a esta provincia de la mano de tractores, que aumentan la eficacia y reducen la intensidad del trabajo en las granjas locales.;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,
logistical_calculations;Logistical Calculations;Calculs logistiques;Logistische Berechnungen;;Cálculos logísticos;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logistical_calculations_desc;These standard measurements of how much supplies and reinforcements a standard unit needed during a defined time period made it easier to plan for a war.;Ces mesures standard, sur les quantités de ravitaillement et de renforts nécessaires à une unité type pour une période donnée, permettaient de préparer plus facilement les guerres.;Diese Berechnungen, wie viel Nachschub und Verstärkung eine Standardeinheit über einen gewissen Zeitraum benötigt, vereinfachten die Kriegsplanungen.;;Estas mediciones habituales de cuántos suministros y refuerzos necesitaba una unidad normal durante un periodo de tiempo concreto facilitaron la planificación de la guerra.;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,
low_echelon_fire_support;Low Echelon Fire Support;Support de feu aux échelons inférieurs;Truppen-Feuerunterstützung;;Fuego de apoyo de escalón inferior;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
low_echelon_fire_support_desc;By introducing divisional artillery and mortars down on battalion level, units got better firepower much faster. This was in turn very important both in offense and defense.;Introduction de l'artillerie de division et des mortiers vers le bas, c'est à dire, au niveau du bataillon. Les unités pouvaient ainsi bénéficier rapidement d'une puissance de feu accrue très utile en défense comme en attaque.;Durch die Einführung von Divisionsartillerie und -mörsern bis auf Batallionsebene erhielten Einheiten viel schneller bessere Feuerkraft, was in Offensive und Defensive gleichermaßen wichtig war.;;Mediante la introducción de la artillería divisionaria y los morteros en el nivel inferior del batallón las unidades consiguieron mayor potencia de fuego más rápidamente, lo que era de gran importancia tanto en la defensa como en el ataque.;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,
lunar_colonisation;Colonisation of the Moon;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lunar_colonisation_desc;Although long dreamed of, it has only recently been remarked that the colonisation of the Moon could be within the realm of possibility.;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
machine_gun_armament;Machine Gun Armament;;Maschinengewehr-Aufrüstung;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
machine_gun_armament_desc;The Gatling gun, patented in 1861 by Richard Jordan Gatling, was the first to offer controlled, sequential fire with automatic loading. It first saw very limited action in the American Civil War; it was subsequently improved and used in the Franco-Prussian war and North-West Rebellion. Many were sold to other armies in the late 19th century and continued to be used into the early 20th century. The first self-powered machine gun was invented in 1885 by Sir Hiram Maxim. The 'Maxim gun' used the recoil power of the previously fired bullet to reload rather than being hand-powered, enabling a much higher rate of fire than was possible using earlier designs such as the Nordenfelt and Gatling weapons.;;Das Repetiergeschütz wurde 1861 von Richard Jordan Gatling patentiert und bot als erstes die Möglichkeit kontrollierter, aufeinanderfolgender Feuersalven mit automatischem Nachladen. Zu einem ersten, begrenzten Einsatz kam das Gewehr im amerikanischen Bürgerkrieg. Es wurde fortlaufend weiterentwickelt und kam auch im Deutsch-Französischen Krieg und im Nordwest-Widerstand zum Einsatz. Viele Gewehre wurden im späten 19. Jahrhundert an andere Armeen verkauft und bis ins frühe 20. Jahrhundert hinein verwendet. Das erste selbstladende Maschinengewehr wurde 1885 von Sir Hiram Maxim erfunden. Das Maxim-Maschinengewehr nutzte die Energie des Rückstoßes zuvor abgeschossener Kugeln zum Nachladen, keinen Handantrieb, und erlaubte eine höhere Feuerrate als frühere Entwicklungen, wie z.B. das Nordenfelt und das Gatling-Gewehr.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
machine_guns;Machine Guns;Mitrailleuses;Maschinengewehre;;Ametralladoras;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
machine_guns_desc;Machine Guns;Mitrailleuses;Maschinengewehre;;Ametralladoras;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
macro_engineering;Macro-Engineering;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
macro_engineering_desc;Macro-Engineering;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manned_space_flight;Manned Space Missions;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mannerism;Mannerism;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mannerist_construction;Mannerist Construction;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mannerist_sculpture;Mannerist Decoration;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
maritime_tradition;Maritime Tradition;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
martian_colonisation;Colonisation of Mars;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
martian_colonisation_desc;Although long dreamed of, it has only recently been remarked that the colonisation of the red planet could be within the realm of possibility.;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mass_media;Mass Medias;;;;;;x;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
matchlock_arquebuse;Matchlock Arquebuse;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
material_reality_invention;Material Reality;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
medication;Medication;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
medication_desc;Medication;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
medium_artillery;Medium Artillery;Artillerie moyenne;Mittlere Artillerie;;Artillería de mediano calibre;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
medium_artillery_desc;Coming out of the mold of traditional artillery, combined with the experiences of the Great War and the rapid increase in motorisation, the medium artillery gun was developed. Of modest calibers, these guns were the standard for regular infantry units, providing them with a greater fire power capability and mobility that they had previously lacked.;Au sortir du moule traditionnel de l'artillerie, combiné avec les expériences de la Grande Guerre et l'augmentation rapide de la motorisation, le canon d'artillerie moyenne a été développé. De calibres modestes, ces armes ont été la norme pour les unités d'infanterie, en leur fournissant une capacité en puissance de feu accrue et la mobilité dont elles manquaient jusqu'alors.;Mittlere Geschütze wurden basierend auf herkömmlicher Artillerie hergestellt, wobei man auf die Erfahrungen des ersten Weltkriegs und die rapide fortschreitende Motorisierung baute. Diese Geschütze hatten mittlere Kaliber und waren der Geschützstandard für reguläre Infanterieeinheiten, denen sie bessere und mobilere Feuerunterstützung boten.;;La artillería de mediano calibre surgió del molde de la artillería tradicional, con aportaciones surgidas de las experiencias de la Gran Guerra y el rápido crecimiento de la motorización. De modesto calibre, estos cañones conformaban el estándar para la infantería regular, a la que proporcionaban una movilidad y una potencia de fuego mayores que nunca.;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,
mercenary_corps;Mercenary Corps;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metaphysics_invention;Metaphysics;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
methodism;Methodism;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
microscope;The Microscope;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
military_aviation;Military Aviation;;Militärische Luftfahrt;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
military_aviation_desc;Military aviation is the use of aircraft and other flying machines for the purposes of conducting or enabling warfare. Heavier-than-air aircraft were recognized as having military applications early on. A Wright Model A was purchased in 1909 by the U.S. Army Signal Corps, and in 1911 the Italians used a variety of aircraft types in reconnaissance, photo-reconnaissance, and bombing roles as part of the Italo-Turkish War. World War I saw military aviation rapidly embrace many specialized types, such as scouts, artillery observers, fighters or bombers.;;Militärische Luftfahrt bedient sich Flugzeugen und anderen Fluggeräten zum Zwecke der Kriegsführung. Luftfahrzeuge, die schwerer als Luft sind, wurden schon früh als militärische Hilfsmittel erkannt. Das Wright Model A wurde 1909 von der U.S. Armee Nachrichtentruppe gekauft und 1911 nutzte Italien mehrere Luftfahrzeuge verschiedenster Art zur Erkundung, Foto-Aufklärung und Bombardierung im Italienisch-Türkischen Krieg. Im ersten Weltkrieg kamen in der militärischen Luftfahrt viele spezialisierte Fluggeräte zum Einsatz, z.B. als Aufklärer, Artilleriebeobachter, Kampfflugzeuge und Bomber.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
military_directionism;Military Directionism;Directivisme militaire;Militärischer Direktionsmus;;Dirigismo militar;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
military_directionism_desc;Military Directionism;Directivisme militaire;Militärischer Direktionsmus;;Dirigismo militar;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
military_logistics;Military Logistics;Logistique militaire;Militärlogistik;;Logística militar;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
military_logistics_desc;Military Logistics;Logistique militaire;Militärlogistik;;Logística militar;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
military_plans;Military Plans;Plans de campagne;Militärpläne;;Planes militares;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
military_plans_desc;Military Plans;Plans de campagne;Militärpläne;;Planes militares;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
military_revolution;The Military Revolution;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
military_science;1919 - 1949;1919 - 1949;1919 - 1949;;1919 - 1949;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
military_science_desc;This is the scientific evolution of your army. Statistics, logistics and well laid plans became an important facet of war. New applications will increase the organization value of your units.;Il s'agit de l'évolution scientifique de votre armée. La statistique, la logistique, et l'établissement de plans sont devenus des éléments importants de la guerre. Les nouvelles évolutions amélioreront l'organisation de vos unités.;Dies ist die wissenschaftliche Evolution Ihrer Armee. Statistik, Logistik und ausgeklügelte Pläne wurden zu einer wichtigen Facette des Kriegs. Neue Anwendungen erhöhen den Organisationswert Ihrer Einheiten.;;Es la evolución científica de tu ejército. Las estadísticas, la logística y los planes bien preparados se convertían en una faceta importante de la guerra. Las nuevas aplicaciones aumentarán la eficacia de tus unidades a la hora de organizarse.;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,
military_staff_system;Military Staff System;Système d'état-major;Militärstabssystem;;Sist. Estado Mayor mil.;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
military_staff_system_desc;Military Staff System;Système d'état-major;Militärstabssystem;;Sist. Estado Mayor mil.;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
military_statistics;Military Statistics;Statistiques militaires;Militärstatistiken;;Estadística militar;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
military_statistics_desc;Military Statistics;Statistiques militaires;Militärstatistiken;;Estadística militar;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
missile_defense_system;Missile Defense System;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mixed_armies;Mixed Armies;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mobilization_time_tables;Mobilization Time Tables;Calendrier de mobilisation;Mobilmachungszeitpläne;;Programación de la movilización;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mobilization_time_tables_desc;By pre-planning mobilization, all reserve units had set mobilization areas and time tables for getting equipment, boarding trains, and frontal marching routes. This sped up the mobilization vastly.;La préparation de la mobilisation a permis d'établir, pour les unités de réserve, des lieux précis de rassemblement, des horaires de chargement des trains de matériel et des ordres de marche vers le front. Cela a accéléré considérablement la mobilisation.;Durch die Vorausplanung der Mobilmachung verfügten alle Reserveeinheiten über vorbestimmte Mobilisierungsbereiche, Zeitpläne für Ausrüstungsaufnahme und Zugtransport sowie Marschrouten zur Front. Dies beschleunigte die Mobilmachung erheblich.;;Planeando la movilización con antelación, todas las unidades de reserva tenían establecidos lugares de movilización especiales y horarios para coger los trenes de equipamiento y las rutas de marcha al frente, lo que aceleraba la movilización considerablemente.;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,
modern_arch_invention;The Modern Arch;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
modern_army_doctrine;Modern Army Doctrine;Doctrine de l'armée moderne;Moderne Heeresdoktrin;;Doctrina del ejército moderno;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
modern_army_doctrine_desc;Modern Army Doctrine;Doctrine de l'armée moderne;Moderne Heeresdoktrin;;Doctrina del ejército moderno;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
modern_cement_factory;Modern Cement Factory;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
modern_divisional_structure;Modern Divisional Structure;Struct. divisionnaire moderne;Moderne Divisionsstruktur;;Estructura divisional moderna;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
modern_divisional_structure_desc;Modern Divisional Structure;Structure divisionnaire moderne;Moderne Divisionsstruktur;;Estructura divisional moderna;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
modern_ethics_invention;Modern Ethics;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monetarism;Monetarism;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
multinationals;Multinational Corporations;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
muzzle_loaded_rifle_armament;Muzzle-loaded Rifle Armament;;Vorderlader-Aufrüstung;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
muzzle_loaded_rifle_armament_desc;A muzzle-loading rifle is a gun in which the projectile and propelling charge is loaded through the front-end of the gun, in contrast to a breech loading rifle. Hand held rifles were well-developed by the 1740s. A recognizable form of the 'muzzleloader' is the Kentucky Rifle, which was actually developed in Pennsylvania. The American Longrifle evolved from the German 'Jäger' rifle.;;Vorderlader sind Waffen, deren Projektile und Ladungen durch den Lauf geladen werden, im Gegensatz zu den Hinterladern. Handgewehre waren in den 1740ern weit entwickelt. Ein bekannter Vorderlader ist das Kentucky-Gewehr, das in Pennsylvania entwickelt wurde. Das amerikanische Langgewehr wurde vom deutschen Jagdgewehr weiterentwickelt.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,
muzzle_loaded_rifles;Muzzle-loaded Rifles;Fusils chargés par le canon;Vorderlader;;Fusiles avancarga;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
muzzle_loaded_rifles_desc;Muzzle-loaded Rifles;Fusils chargés par le canon;Vorderlader;;Fusiles avancarga;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
napoleonic_warfare;Napoleonic Warfare;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nation_states_invention;Nation States;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
native_language_books;Translated Books;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
native_language_schools;National Schools;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
naval_power_projection;Naval Power Projection;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
naval_superstructures;Naval Superstructures;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
navy_tech;Navy: From 1700;Navy: From 1700;Navy: From 1700;;Navy: From 1700;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neoclassicism;Neoclassicism;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neoclassicist_construction;Neoclassicist Construction;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neoclassicist_music_n_literature;Neoclassicist Music and Literature;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new_keynesian_economics;Neokeynesian Economics;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nuclear_powered_ships;Nuclear Powered Ships;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
parachute_warfare;Parachute Warfare;;;;;;x;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
personnel_category_tables;Personnel Category Tables;Listes de catégories d'effectifs;Personalkategorietabellen;;Tablas categoría de personal;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
personnel_category_tables_desc;These tables categorized tasks, position, etc. so that it was easy in peace time to place personnel into combat formations. During mobilization the process was sped up as it was easy to know which soldier was to go to what company.;Ces listes de catégories d'effectifs, position, etc, de sorte qu'il était facile en temps de paix de placer le personnel dans des formations au combat. En cours de mobilisation, le processus était accéléré car il était facile de savoir qui avait été soldat pour l'envoyer dans telle compagnie. ;Diese Tabellen kategorisierten Aufgaben, Positionen usw., so dass es in Friedenszeiten einfach war, Personal in Kampfformationen einzugliedern. Dies beschleunigte die Mobilmachung, da leicht festzustellen war, welcher Soldat in welche Kompanie gehörte.;;Estas tablas clasificaban las tareas, posición, etc., de modo que, en tiempos de paz, era fácil situar al personal en formaciones de combate. Durante la movilización, el proceso se aceleraba, ya que resultaba sencillo establecer qué soldado tenía que ir a qué compañía.;;;;;;;;;x;;;;,,,,,,,,,,,,
pietism;Pietism;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pocket_watch;The Pocket Watch;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
point_defense_system;Point Defense System;Points de défense;Punktverteidigungssystem;;Sist. defensa puntos;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
point_defense_system_desc;Point Defense System;Points de défense;Punktverteidigungssystem;;Sist. defensa puntos;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
