EVTDESC19033;$FROMCOUNTRY$ has rescinded their claims to being the defenders of Eastern Christendom within the Ottoman Empire. Hopefully, this means that a war over the issue has been avoided.;$FROMCOUNTRY$ a accepté de retirer ses revendications en tant que défenseur de la chrétienté orientale au sein de l'Empire ottoman. Espérons que cela signifie que nous avons ainsi évité une guerre.;$FROMCOUNTRY$ hat ihre Ansprüche darauf, Verteidiger der östlichen Christenheit innerhalb des Osmanischen Reichs zu sein, aufgegeben. Dies bedeutet hoffentlich, dass ein Krieg wegen dieser Angelegenheit vom Tisch ist.;;$FROMCOUNTRY$ ha renunciado a sus pretensiones de ser el defensor de la cristiandad oriental en el Imperio Otomano. Se espera que esto signifique que se ha evitado una guerra sobre el asunto.;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTA19033;Most fortunate;À la bonne heure !;Was für ein Glück.;;Muy afortunadamente;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME19040;Excavation Rights Requested;Droits de fouille requis;Ausgrabungsrechte beantragt;;Solicitud de derechos de excavación;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC19040;$FROMCOUNTRY$ has requested excavation rights in the Valley of The Kings. While we ourselves do not have the know how or money to fund a serious excavation of the area, and allowing a foreign contractor might be good for that reason, it might also be best to let the secrets of our proud nation's history lie undisturbed until such a time when we ourselves can find them. Turning down a foreign power will spoil our relations, though.;$FROMCOUNTRY$ a sollicité des droits d'excavation dans la vallée des rois. Alors que nous, nous n'avons pas le savoir-faire ou l'argent pour financer une fouille sérieuse dans notre région, et le permettre à un entrepreneur étranger pourrait être justifié pour cette raison, mais il pourrait aussi être préférable de laisser les secrets de notre fière histoire intacts jusqu'à ce que nous puissions nous-mêmes les trouver. Le fait de rabaisser une puissance étrangère va gâter nos relations, bien que. ;$FROMCOUNTRY$ hat Ausgrabungsrechte für das Tal der Könige beantragt. Obwohl wir selbst weder das Knowhow noch die Geldmittel für ernsthafte Ausgrabungen in diesem Gebiet haben und die Genehmigungserteilung an eine ausländische Expedition deshalb Sinn machen würde, wäre es vielleicht besser, die Geheimnisse der Geschichte unserer stolzen Nation ruhen zu lassen, bis wir in der Lage sind, sie selbst zu finden. Wenn wir den Antrag einer ausländischen Macht abweisen würde, wäre das wiederum schlecht für unsere Beziehungen.;;$FROMCOUNTRY$ ha solicitado derechos de excavación en el Valle de los Reyes. Aunque nosotros no disponemos del conocimiento ni del dinero para realizar una excavación seria de la zona, y autorizar un contratista extranjero podría ser beneficios por esas razones, también podría ser mejor dejar que los secretos de la historia de nuestra orgullosa nación sigan intactos hasta el momento que podamos desentrañarlos por nosotros mismos. Por otra parte, rechazar a una potencia extranjera deterioraría nuestras relaciones.;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTA19040;Go for it!;Allez-y !;Ausgrabungen genehmigen!;;¡Adelante con ello!;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB19040;The Valley is Ours;La vallée est à nous !;Das Tal gehört uns!;;El valle es nuestro;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME19041;Egypt Grants Excavation Permit;L'Égypte accorde un permis de fouille;Ägypten gewährt Ausgrabungsrechte;;Egipto concede el permiso de excavación;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC19041;The government of Egypt has granted us the exclusive right to excavate and investigate ancient ruins in the Valley of The Kings. The potential discoveries there will prove an enormous opportunity for us to increase our scientific renown in the world.;Le gouvernement égyptien nous a accordé le droit exclusif de fouiller d'anciennes ruines de la vallée des rois. Les découvertes que nous pourrons y faire représenteront pour nous une belle occasion d'accroître notre renommé scientifique dans le monde.;Die Regierung Ägyptens hat uns die exklusiven Rechte gewährt, Ausgrabungen im Tal der Könige durchzuführen und die uralten Ruinen zu untersuchen. Die potentiellen Entdeckungen dort stellen für uns eine fantastische Gelegenheit dar, unser wissenschaftliches Renommee zu steigern.;;El gobierno de Egipto nos ha concedido el derecho exclusivo a excavar e investigar las antiguas ruinas del Valle de los Reyes. Los potenciales descubrimientos que se puedan realizar allí resultarán una oportunidad enorme para nosotros de incrementar nuestro renombre científico en el mundo.;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTA19041;Excellent!;Parfait !;Hervorragend!;;¡Excelente!;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME19042;Egypt Refuses Excavation Permit;L'Égypte refuse un permis de fouille;Ägypten verweigert Ausgrabungsrechte;;Egipto deniega el permiso de excavación;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC19042;The government of Egypt has refused to allow us excavation rights in The Valley of The Kings. Our international prestige has been lowered as a result, and relations with Egypt have soured.;Le gouvernement égyptien nous a refusé le droit de fouiller la vallée des rois. Résultat, notre prestige international a été réduit et les relations avec l'Égypte en ont pâti.;Die ägyptische Regierung hat uns die Ausgrabungsrechte für das Tal der Könige verweigert. Dies hat unserem internationalen Prestige geschadet und unsere Beziehungen zu Ägypten haben sich verschlechtert.;;El gobierno de Egipto nos ha negado el derecho a excavar en el Valle de los Reyes. Como resultado, nuestro prestigio internacional se ha visto mermado, y se han enfriado las relaciones con Egipto.;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTA19042;Bah!;Bah !;Pfft!;;¡Bah!;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME19043;Bribing Officials;Corruption de fonctionnaires;Bestechung von Offiziellen;;Soborno de funcionarios;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC19043;Egyptian officials in Alexandria have refused our Egyptian Expedition to unload vital excavation equipment in the Alexandrian port. The Egyptian customs system is a byzantine construction which is nigh on impossible to penetrate without personal pull or money. We could put pressure on the Egyptian government over the issue, but it might be best if the expedition simply bribes its way through Egypt.;Les officiels égyptiens d'Alexandrie, ont refusé à notre expédition d'Egypte de décharger l'équipement vital d'excavation dans le port de la ville. Le système douanier égyptien est de conception byzantine ou il est quasiment impossible de pénétrer sans appuis personnels ou sans argent. Nous pourrions faire pression sur le gouvernement égyptien sur cette question, mais il pourrait être meilleur si l'expédition payait des pots de vin tout simplement sur son chemin à travers l'Egypte. ;Ägyptische Offizielle in Alexandria haben unserer Ägypten-Expedition verweigert, im Hafen von Alexandria wichtige Ausrüstungsgegenstände für unsere Ausgrabungen zu entladen. Das ägyptische Zollsystem ist eine byzantinische Konstruktion. Mit anderen Worten: Ohne Bestechungen kommt man so gut wie gar nicht weiter. Wir könnten die ägyptische Regierung deswegen unter Druck setzen, aber es wäre wohl besser, wenn sich die Expeditionen einfach mit Bestechungen ihren Weg durch Ägypten freimacht.;;Funcionarios egipcios en Alejandría no han permitido que nuestra expedición en Egipto pueda descargar equipo vital para la excavación en el puerto alejandrino. El sistema aduanero egipcio es una estructura obsoleta casi imposible de atravesar sin influencias o sin dinero. Podríamos presionar al gobierno egipcio sobre el asunto, pero podría ser mejor que la expedición se abriera paso por Egipto a base de sobornos.;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTA19043;Bribes are the way forward;Corruption en cours;Bestechungsgelder sind unterwegs.;;Los sobornos son la solución;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB19043;Pressure the government;Pression sur le gouvernement;Regierung unter Druck setzen.;;Presionemos al gobierno;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME19044;Egyptian Tomb Discovered!;Découverte d'un tombeau égyptien !;Ägyptisches Grab entdeckt!;;¡Descubierta tumba egipcia!;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC19044;Our archeological excavation team working in the Valley of The Kings in Egypt has discovered a tomb from the Eighteenth Dynasty. The tomb is rectangular, and divided into upper and lower pillared sections, with a royal sarcophagus located in the lower section. This fantastic discovery has made our Egyptological department the talk of the historically aware Europe!;Notre équipe de fouilles archéologiques qui travaille dans la vallée des rois en Egypte a découverte une tombe de la dix-huitième dynastie. Le tombeau est rectangulaire, et il est divisé en sections à colonnes, avec un sarcophage royal situé dans la partie inférieure. Cette fantastique découverte a fait que notre département égyptologique a défrayé la chronique de la conscience historique en Europe !;Unsere archäologische Ausgrabung im Tal der Könige in Ägypten hat ein Grab der achtzehnten Dynastie freigelegt. Das Grab ist rechteckig, und in einen oberen und unteren, von Säulen getragenen Bereich unterteilt. Der königliche Sarkophag befindet sich im unteren Bereich. Diese fantastische Entdeckung hat unsere Ägypten-Abteilung zum Gespräch des gesamten historisch interessierten Europas gemacht!;;Nuestro equipo de excavación arqueológica que trabaja en el Valle de los Reyes, en Egipto, ha descubierto una tumba de la Decimoctava Dinastía. La tumba es rectangular , y está dividida en una sección superior y otra inferior sostenidas con pilares, con un sarcófago real situado en la sección inferior. ¡Este fantástico descubrimiento ha hecho que nuestro departamento egiptológico esté en boca de toda la erudición histórica de Europa!;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTA19044;Fantastic!;Fantastique !;Fantastisch!;;¡Fantástico!;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME19045;Curse of The Pharaohs!;La malédiction des pharaons !;Der Fluch der Pharaonen!;;¡La maldición de los faraones!;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC19045;How it started, we do not know, but what we do know is that what was once a rumor has now become public wisdom. The rumor that has grown from breeze to storm is that a curse befalls anyone who disturbs the Tombs of the Pharaohs in the Valley of The Kings, and some even claim that our excavation team threatens to draw down the curse on all of $COUNTRY$. It is a hysterical rumor, of course, but the hysteria is there nevertheless.;Comment cela a commencé, nous ne le savons pas, mais ce que nous savons, c'est que ce qui était autrefois une rumeur est devenue la sagesse populaire. La rumeur qui est passée rapidement de petite brise à la tempête, c'est qu'il arrive malheur à toute personne qui perturbe les tombes des pharaons dans la vallée des rois, et certains affirment même que notre équipe de fouilles menace d'attirer la malédiction sur nous tous en $COUNTRY$. C'est une rumeur hystérique, bien sûr, mais l'hystérie reste néanmoins. ;Wie es angefangen hat, wissen wir nicht, aber eins ist sicher: Was einst lediglich ein Gerücht war, wird nun fest geglaubt. Das Gerücht, dass sich von einer leichten Priese zu einem Sturm entwickelt hat, besagt, dass jeder, der die Gräber der Pharaonen im Tal der Könige stört, von einem Fluch befallen wird. Manche behaupten sogar, dass unsere Ausgrabungsexpedition den Fluch auf ganz $COUNTRY$ bringen könnte. Natürlich ist dies nur ein hysterisches Gerücht, aber die Hysterie ist nicht von der Hand zu weisen.;;Cómo se inició, no lo sabemos, pero lo que sí sabemos es que lo que fue un rumor ahora se ha convertido en dominio público. El rumor que ha pasado rápidamente de brisa a tormenta es que una maldición sobreviene a cualquiera que perturbe las tumbas de los faraones del Valle de los Reyes, y algunos afirman incluso que nuestro equipo de excavación amenaza con extender la maldición por todo $COUNTRY$. Es un rumor histérico, por supuesto, pero la histeria está ahí, en cualquier caso.;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTA19045;What next? Comet sighted?;Et maintenant ? Comète en vue ?;Was kommt als nächstes? Die Sichtung eines Kometen?;;¿Qué será lo próximo? ¿Avistar un cometa?;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME19046;Tutankhamun's Tomb;Le tombeau de Toutânkhamon;Tutanchamuns Grab;;La tumba de Tutankamón;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC19046;...opening the inner granite lid leading into the tomb, I was met by a breath of air that had been left undisturbed for some three thousand years. To the best of my knowledge, I was the first to disturb the Pharaoh's sleep since he was laid to rest all those thousand years ago. There, standing in the ancient air of the crypt, I felt the smells of wheat growing on the Nile, perfume in alabaster vases, and a hint of dying papyrus.'\n\nThe most marvellous discovery of the century has been made by $COUNTRY_ADJ$ archeologists working in The Valley of The Kings: The previously undiscovered tomb of the 19 year old Pharaoh, Tutankhamun.;... ouvrant le couvercle intérieur en granit menant à le tombe, j'ai été accueilli par une bouffée d'air qui avait été laissée au repos pendant quelques trois mille ans. Pour autant à ma connaissance, j'ai été le premier à troubler le sommeil du Pharaon car il a été mis au repos tous ces milliers d' années. Là, debout dans l'antique crypte, j'ai senti l'odeur de la culture du blé sur le Nil, le parfum des vases d'albâtre, et un soupçon de papyrus mort.\n\nLa découverte la plus merveilleuse du siècle a été faite par des archéologues $COUNTRY_ADJ$ travaillant dans la vallée des rois : la tombe, non dévoilée jusque là, du Pharaon Toutankhamon mort à l'âge de 19 ans. ;... als ich den inneren Granitdeckel anhob, kam mir ein Schwall Luft entgegen, der dort dreitausend Jahre lang eingeschlossen war. Nach meinem Wissen war ich der erste, der den Schlaf des Pharaohs störte, nachdem er vor Tausenden von Jahren zur letzten Ruhe gelegt wurde. Als ich dort in der Luft des altertümlichen Ägyptens stand, vermochte ich den Weizen zu riechen, der an den Nilufern wuchs, Parfüm in Alabastervasen und einen Hauch von verrottendem Papyrus.'\n\nDie $COUNTRY_ADJ$ Archäologen im Tal der Könige haben die größte Entdeckung des Jahrhunderts gemacht: Sie haben das bislang ungeöffnete Grab des neunzehnjährigen Pharaohs Tutanchamun gefunden.;;... al abrir la tapa interior de granito que da paso al interior de la tumba, me salió al encuentro un soplo de aire que había estado en calma durante unos tres mil años. Que yo sepa, he sido el primero en perturbar el sueño del faraón desde que fuera enterrado hace todos esos miles de años. Allí, envuelto en el aire antiguo de la tumba, sentí los olores del trigo creciendo en el Nilo, del perfume en vasijas de alabastro, y un atisbo de papiro ya muerto.\n\nEl más maravilloso descubrimiento del siglo ha sido realizado por arqueólogos de $COUNTRY$ trabajando en el Valle de los Reyes: la hasta ahora desconocida tumba del faraón de 19 años, Tutankamón.;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTA19046;Glorious!;Magnifique !;Wunderbar!;;¡Glorioso!;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME19047;Mummy Found;Découverte d'une momie;Mumie gefunden;;Momia encontrada;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC19047;Our excavation team working in the Valley of The Kings has uncovered a hereto undiscovered tomb, and the mummified remains of an Egyptian High-Priest of the 19th dynasty. The interior of the tomb is rich in decorations, and the discovery is an enormous success for our Egyptian expedition.;Notre équipe de fouilles archéologiques travaillant dans la vallée des rois a découverte un tombeau jusqu'à présent inconnu, et les restes momifiés d'un grand-prêtre égyptien de la 19ème dynastie. L'intérieur de la tombe est riche en décorations, et cette découverte est un énorme succès pour notre expédition d'Egypte.;Unsere Ausgrabungsexpedition im Tal der Könige hat ein bislang unentdecktes Grab und die mumifizierten Überreste eine ägyptischen Hohepriesters der neunzehnten Dynastie gefunden. Das Innere des Grabes ist reich verziert - die Entdeckung stellt für unsere Ägypten-Expedition einen enormen Erfolg dar.;;Nuestro equipo de excavación que trabaja en el Valle de los Reyes ha descubierto una tumba hasta ahora desconocida, y los restos momificados de un sumo sacerdote egipcio de la XIX dinastía. El interior de la tumba está profusamente decorado, y el descubrimiento representa un gran éxito para nuestra expedición egipcia.;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTA19047;Orphans Rejoice!;Les orphelins se réjouissent !;Fantastisch!;;¡Menudo alegrón!;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME19200;The Ems Dispatch;La dépêche d'Ems;Die Emser Depesche;;El comunicado de Ems;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC19200;His Majesty the King thereupon refused to receive the Ambassador again and had the latter informed by the Adjutant of the day that His Majesty had no further communication to make to the Ambassador.'\n\nA diplomatic conflict has erupted between France and Germany, following a perceived snubbing of the French ambassador, by the Prussian King, at the Monarch's vacation resort at Bad Ems, Hesse-Nassau, Prussia. Rumors claim that the dispatch might have been purposely engineered by German officials to provoke a war.;Sa majesté le roi, a refusé de recevoir l'ambassadeur de nouveau et ce dernier est informé par l'adjudant du jour que sa majesté n'a aucune autre communication à faire à l'ambassadeur.\n\nUn conflit diplomatique a éclaté entre la France et l'Allemagne , suite au snobage perçue de l'ambassadeur français, par le roi de Prusse, au lieu de villégiature du monarque à Bad Ems, Hesse-Nassau en Prusse. Les rumeurs prétendent que la dépêche pourrait avoir été délibérément conçue par des agents allemands pour provoquer une guerre. ;Seine Majestät der König weigerte sich daraufhin, den Botschafter ein weiteres Mal zu empfangen und lies ihn vom Adjutanten des Tages informieren, dass er keine weitere Kommunikation mit ihm wünsche.'\n\nNach der vermeintlichen Abweisung des französischen Botschafters durch den preußischen König in dessen Ferienort Bad Ems in Hessen-Nassau, Preußen, ist zwischen Frankreich und Deutschland ist ein diplomatischer Konflikt ausgebrochen. Gerüchten zufolge soll die Depesche von deutschen Offiziellen absichtlich aufgesetzt worden sein, um einen Krieg zu provozieren.;;Su Majestad el Rey se negó de inmediato a volver a recibir al embajador, quien fue informado por el ayudante de guardia de que Su Majestad no tenía nada más que comunicar al embajador.\n\nHa estallado un conflicto diplomático entre Francia y Alemania, a raíz de un supuesto desaire hacia el embajador francés por parte del Rey de Prusia, en el lugar de vacaciones del monarca en Bad Ems, Hesse-Nassau, Prusia. Según los rumores, el comunicado podría haber sido maquinado de forma intencionada por oficiales alemanes para provocar una guerra.;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTA19200;This reeks of foul play...;Cela sent la mauvaise histoire...;Das riecht nach falschem Spiel ...;;Esto apesta a juego sucio...;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME19300;Liberty Enlightening The World;La Liberté éclairant le monde;Liberty Enlightening The World;;La libertad iluminando el mundo;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC19300;Keep, ancient lands, your storied pomp!' cries she\n' With silent lips. 'Give me your tired, your poor,\nYour huddled masses yearning to breathe free.'\n\nThe people of France have presented to the American people a spectacular gift. An enormous copper statue, 151 ft. tall, depicting a woman carrying a torch, representing and named 'Liberty Enlightening The World'. The design has been carried out by one Frederic Auguste Bartholdi, and a place has been set aside for the statue on an island in the New York harbor. The statue will henceforth be known, simply, as 'The Statue of Liberty'.;Donnez-moi vos pauvres, vos fatigués, vos masses entassées qui ont soif de liberté, les gens rejetés de vos côtes surpeuplées, envoyez-moi les sans-abri, les ballottés par les tempêtes. Près de la porte d'or, je lève mon flambeau au dessus de ma tête.\n\nLe peuple de France a envoyé au peuple américain un cadeau spectaculaire. Une énorme statue de plaques de cuivre, 151 pieds de haut, représentant une femme portant une torche, représentant et nommé «La Liberté éclairant le monde». La conception a été réalisée par Frédéric Auguste Bartholdi, et un lieu a été mis à disposition pour la statue sur une île dans le port de New York. La statue sera désormais connue, tout simplement, comme «La statue de la Liberté ». ;Behaltet, ihr alten Länder, eure berühmte Pracht!' ruft sie\n' Mit stummen Lippen. 'Gebt mir eure Müden, eure Armen,\nEure geknechteten Massen, die frei zu atmen begehren.'\n\nDas französische Volk hat dem amerikanischen Volk ein spektakuläres Geschenk gemacht: Eine riesige, 46 Meter hohe Bronzestatue, die eine Frau darstellt, die eine Fackel trägt. Ihr offizieller Name lautet 'Liberty Enlightening The World'. Die Statue wurde von Frederic Auguste Bartholdi entworfen. Als Standort wurde eine Insel im Hafen von New York ausgewählt. Die Statue wird fortan einfach 'Die Freiheitsstatue' genannt werden.;;¡Guarden sus antiguas tierras, sus historiadas pompas! grita ella\n' Con labios silenciosos. 'Denme a mí sus fatigados, sus pobres,\nsus abigarradas masas, anhelantes de libre respirar.'\n\nEl pueblo de Francia ha obsequiado al pueblo americano con un regalo espectacular. Una enorme estatua de cobre de 46 metros de altura, que representa a una mujer portando una antorcha, simbolizando, como su título indica, 'La libertad iluminando el mundo'. El diseño es obra de un tal Frederic Auguste Bartholdi, y se ha buscado un emplazamiento para la estatua en una isla del puerto de Nueva York. A partir de ahora, la estatua será conocida, sencillamente, como 'La Estatua de la Libertad'.;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTA19300;I lift my lamp beside the golden door;De ma lumière, j'éclaire la porte d'or !;Hoch halt’ ich mein Licht am gold’nen Tore!;;Elevo mi faro junto a la dorada puerta;;;;;;;;;x;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME19310;The Mandate of Heaven;Le Mandat céleste;Das Mandat des Himmels;;El Mandato del Cielo;;;;;;;;;x;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC19310;The 'Mandate of Heaven' is a concept in Chinese philosophy, similar to the western concept of the divine right of Kings," which has historically been used to both justify and motivate monarchical power. With our recent ascension to Great Power status our subjects have again become convinced that our government enjoys the The Mandate of Heaven.;Le ""mandat céleste"" est un concept philosophique chinois", semblable au concept occidental du droit divin des rois, utilisé au cours de l'histoire pour justifier et motiver le pouvoir monarchique. Grâce à notre récent accès au statut de Grande Puissance, nos sujets sont de nouveau convaincus du bien-fondé du Mandat céleste pour notre gouvernement.;Das 'Mandat des Himmels' ist ein Konzept der chinesischen Philosophie, das dem westlichen Konzept des Gottesgnadentums entspricht, und in der Geschichte zur Rechtfertigung und Veranlassung monarchischer Macht benutzt wurde. Nach unserem kürzlichen Aufstieg zur Großmacht sind unsere Untertanen wieder davon überzeugt, dass wir das Mandat des Himmels haben.;;El 'Mandato del Cielo' es un concepto de la filosofía china, similar al concepto occidental del derecho divino de los reyes, utilizado históricamente tanto para justificar como para motivar el poder monárquico. Con nuestro reciente ascenso a la categoría de gran potencia, nuestros súbditos vuelven a estar convencidos de que nuestro gobierno goza del Mandato del Cielo.;;;;;;;;;x;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTA19310;Excellent!;Excellent !;Hervorragend!;;¡Excelente!;;;;;;;;;x;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME19320;The Empire of the Sun;LEmpire du Soleil;Das Reich der Sonne;;El Imperio del Sol;;;;;;;;;x;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC19320;Japan, land of the rising sun. For many years, since the black ships of the gaijin first appeared on our shores, our nation has been sailing in the wake of powers greater than and beyond our own. With our recent ascension to Great Power status the tides of fortune have turned. From now on let the winds repulse and break any foreign wave that dares wash over the sacred shores of the Great Power of Japan!;Le Japon, le pays du Soleil levant. Depuis l'apparition des premiers navires gaijin sur nos côtes il y a des années, notre nation vit dans l'ombre de puissances supérieures à la nôtre. Mais grâce à notre récent accès au statut de Grande Puissance, les vents ont tourné. Dorénavant, ils repousseront toute vague étrangère qui osera balayer les côtes sacrées de la Grande Puissance qu'est le Japon !;Japan, das Land der aufgehenden Sonne. Seit vielen Jahren, seit die schwarzen Schiffe der Ausländer erstmals vor unseren Küsten erschienen, segelt unsere Nation im Kielwasser von Mächten, die uns überlegen sind. Durch unseren kürzlichen Aufstieg zur Großmacht hat sich nun das Schicksal gewendet. Von jetzt an werden die Winde alle ausländischen Wellen zurückweisen und brechen, die es wagen, an die heiligen Küsten der Großmacht Japans zu schwappen!;;Japón, la tierra del sol naciente. Durante muchos años, desde que las negras naves de los gaijin aparecieron por primera vez en nuestras costas, nuestra nación ha navegado a remolque de potencias mayores que nosotros. Con nuestro reciente ascenso a la categoría de gran potencia, las mareas de la fortuna han cambiado. ¡A partir de ahora, dejemos que los vientos repelan y rompan cualquier ola extranjera que ose inundar las sagradas orillas de la gran potencia de Japón!;;;;;;;;;x;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
